gene,log2fc_late_minus_early,pval,qval,significant
PRM2,0.006718477827514037,0.3056562919380832,0.4225317304764267,False
ST20,0.06787285571178026,0.30591706196106816,0.4228628938837893,False
GK3P,-0.017064662885631507,0.3059767472498567,0.42291607533224557,False
KRTAP9-4,0.007185853291411054,0.3060207436246719,0.4229475659495847,False
HENMT1,0.09143556165600275,0.30619203382857163,0.42315497126735024,False
TRIM49D1,3.857657007925021e-05,0.3062413189626948,0.42319374947866706,False
HLA-DRB1,0.12202032586136546,0.30646716946610053,0.4234178106032231,False
EVPL,0.027232803289513274,0.30646716946610053,0.4234178106032231,False
NDUFAF3,0.04405448871912121,0.30646716946610053,0.4234178106032231,False
SYNJ2BP-COX16,0.004651545713841899,0.3066056152814425,0.42352104458094775,False
CYB561A3,-0.05428104531221667,0.30660477920592255,0.42352104458094775,False
GPR39,0.07972121548895084,0.30660478895295173,0.42352104458094775,False
LRIT2,0.013849599006198726,0.30670794383717837,0.42362203674511156,False
DDX49,0.034419452762811886,0.3067424591308271,0.42362203674511156,False
AGPAT2,0.05055145230589808,0.3067424688779805,0.42362203674511156,False
PRAMEF4,0.0012755027584790343,0.30685060436324774,0.4237420245043935,False
TM4SF19-TCTEX1D2,0.0027378448134195484,0.30689481128371887,0.4237737202974435,False
OR6C4,-0.0023517474629552748,0.30694932436679734,0.42381964191310284,False
NARF,0.05331523909981328,0.3070179320684292,0.4238556660836686,False
IL18,0.03046526190925558,0.3070179320684292,0.4238556660836686,False
MTRNR2L13,0.012913741903278417,0.3071007421376273,0.4239406353763078,False
OR5AP2,-0.005347360983335905,0.3071853098803162,0.4240280191355404,False
TBC1D3D,-0.0017409209206301762,0.30736422493174653,0.4242456155548053,False
GCM1,-0.01904615143487559,0.3073955986106438,0.42425954901696084,False
KCNA5,0.0493112036214689,0.30756928156627794,0.4244698785816051,False
EBLN1,0.011191910305573698,0.3079289882373507,0.4249368886680716,False
PCDHA4,-0.10362735276243229,0.3079831578336488,0.4249822272051554,False
GFI1B,-0.01961349870964585,0.3082577690743581,0.4253317231698652,False
KDM4A,-0.009198902995981584,0.30867415078356575,0.42587677104163957,False
STRA8,-0.0979886367663787,0.30880964700134284,0.4260342334564609,False
LENEP,-0.02432543318057026,0.30889782404065347,0.4261263969918044,False
ZNF182,-0.010182106607615982,0.30895076053296544,0.42616993659238034,False
DYTN,-0.00011341643558169731,0.30923036259123804,0.4265261134101767,False
IPO4,-0.006514854739331916,0.30936488063503853,0.4266821382195212,False
PLBD2,0.08904968967027393,0.3095044714602001,0.42681561432933113,False
ARRDC3,0.12787823021504519,0.3095044714602001,0.42681561432933113,False
CHRM1,-0.017208975527210915,0.30958199561113886,0.4268929959537234,False
PRPF39,-0.03022457940771961,0.3097815726444043,0.42710912076510155,False
TOP1MT,0.07415384103876743,0.30978156289491676,0.42710912076510155,False
MBD3L5,0.0003368726245997942,0.3099435907030491,0.427302953356202,False
CTSB,-0.04558409512871542,0.31005883764639697,0.42740287618890277,False
FRG2B,-0.012994291130167285,0.31005894278244006,0.42740287618890277,False
RANBP3L,-0.06363827791082755,0.31033623721960624,0.4277555408008648,False
ART3,-0.007183909065341554,0.31060797005202423,0.4280790159010565,False
RBIS,0.07900252348206216,0.3106138591152866,0.4280790159010565,False
NFAM1,0.08539404373030157,0.31075270712297853,0.4282407709854815,False
OR51D1,-0.005072084646873365,0.31085840338643345,0.4283568212536257,False
P4HB,0.08754195990066371,0.31089161558767897,0.42837298075930497,False
DPPA2,0.02777392837285894,0.3110392380019099,0.42854677128616403,False
COL4A5,0.09631968792843137,0.3111695261385623,0.42869665645043226,False
FAM156B,0.00836197415428655,0.3111959051762133,0.42870337576199413,False
CLSPN,0.08942845062730409,0.3113085087242029,0.4287992433121352,False
TRPV6,0.08922930185386069,0.31130743618204737,0.4287992433121352,False
TBX15,0.10810001107753431,0.311447620021278,0.42893159135071085,False
UFD1,-0.018855872202866664,0.311447620021278,0.42893159135071085,False
IGHMBP2,-0.03408750962920548,0.31158671377445724,0.42909351424472497,False
LHCGR,0.07667866946666635,0.31162001289147123,0.42910973251123374,False
ZIM3,-0.002564343510782042,0.31166183606715014,0.42913768560130106,False
CCT8L2,0.005972601940777379,0.3117129526384008,0.42916657615876674,False
RPL29,0.05588787147415353,0.3117258679873237,0.42916657615876674,False
PSMA6,-0.02482176068856279,0.31186502415677586,0.4292692338030927,False
BRSK2,-0.016860837372058235,0.3118649168998273,0.4292692338030927,False
GLYATL2,-0.07017272266482055,0.3118642343545075,0.4292692338030927,False
C8orf58,0.01335289619711899,0.31200427003855224,0.42943125335003823,False
FOXD3,0.0004911915205943439,0.31213400113075573,0.4295801556253888,False
BARD1,-0.03378820290105433,0.3122828261767443,0.42969603668371764,False
STAB1,-0.05418620591573653,0.3122828554291839,0.42969603668371764,False
HEXD,-0.07337855592602693,0.3122828554291839,0.42969603668371764,False
CADPS,-0.006058054355365744,0.3125592449244222,0.4299608858354646,False
SYNGR2,0.052902943939223235,0.3125615949091797,0.4299608858354646,False
P3H3,0.16754147244284834,0.31256158515825216,0.4299608858354646,False
ROGDI,0.044099834015335126,0.31256155590546764,0.4299608858354646,False
MREG,-0.1200451286591302,0.31284049823115745,0.4302258141628374,False
PCSK7,-0.04283561288931059,0.31284046897804973,0.4302258141628374,False
IFI44,0.148656017149281,0.31284049823115745,0.4302258141628374,False
QPRT,0.05850328841474539,0.31284049823115745,0.4302258141628374,False
CEND1,-0.06353691990466259,0.31297983581383404,0.43032838883223384,False
LRFN5,-0.06539587968732341,0.31296247824970735,0.43032838883223384,False
FLT3LG,0.018146027970665446,0.31297867543090174,0.43032838883223384,False
IL17A,4.1007062407316316e-05,0.3130392489251854,0.43038039891534596,False
IL1RAPL2,-0.018326825231337135,0.3130745248910538,0.4303992192841365,False
FAM222A,0.05547714512790347,0.31311954589465874,0.4304181836278919,False
ATP13A5,-0.007648844509148697,0.31313149531159457,0.4304181836278919,False
ZNF26,0.06199832634146274,0.3133987671545162,0.4306965262466887,False
ABHD15,-0.02554444391776567,0.31339879640821344,0.4306965262466887,False
ACD,-0.02471770136295781,0.31339879640821344,0.4306965262466887,False
TBX6,-0.049552724818179295,0.31353842460003145,0.4308587159470279,False
DGCR6L,-0.052784478241973964,0.3136781912665946,0.4310210735681159,False
SPRR4,-0.0059894813221152265,0.3138269144416248,0.4311957149842957,False
RPS28,-0.049511513427344056,0.3139577499735625,0.43134575654443835,False
MSS51,0.08397977761053399,0.31423741402162164,0.4316408355021006,False
S100A5,0.03239537291161221,0.3142362340896946,0.4316408355021006,False
HSPH1,-0.05188279975835908,0.31423747253049406,0.4316408355021006,False
BX664615.2,-0.0013241083694810521,0.31433144773978694,0.43174017670404186,False
DGKA,0.09930059830366122,0.3143773855015828,0.4317437878585589,False
TAX1BP3,0.015582620334583352,0.31437438201700096,0.4317437878585589,False
CRYGC,0.012207688248413302,0.3145518023874522,0.43195356677464164,False
MAEL,-0.06404148767002593,0.31479714590562646,0.43226070902661023,False
AP000356.5,-0.0021227407990753733,0.31488853762757485,0.4323564260876377,False
MOGAT3,0.15167650156827417,0.315076453110654,0.43258465239775645,False
AC139491.7,0.024803971196796448,0.31513349759971365,0.4326331801379254,False
LILRA5,0.08112920620769737,0.31521776256042633,0.43271906843361196,False
OR5V1,0.002755452651075012,0.3153152730319959,0.4328231265894619,False
CCND3,-0.007495659792864373,0.31535800128151725,0.43285197780193385,False
KRTAP5-10,0.07331895629397023,0.3156212233690818,0.43318344816773957,False
GALNT16,-0.09036186497394794,0.3159192487844841,0.43347312519888814,False
ABCC6,-0.05506105345239476,0.3159192487844841,0.43347312519888814,False
TMEM200C,0.07104630550546664,0.3159191220111588,0.43347312519888814,False
FADS2,0.12915732450476014,0.31591922928089977,0.43347312519888814,False
FEZF2,0.01731675408560486,0.31603500425230535,0.4336021135963711,False
MEX3A,-0.018827032712889213,0.31605965331855124,0.4336060942589468,False
ZNF101,-0.03840391010899591,0.31620011832042705,0.4337391096713226,False
AFF2,-0.04180202899379748,0.31620011832042705,0.4337391096713226,False
AC008764.4,0.0013194820960820593,0.31649711946899906,0.43399721925535784,False
NMNAT2,-0.011250338215754496,0.3164810932023009,0.43399721925535784,False
ADM,-0.015237253998140687,0.31648115171337066,0.43399721925535784,False
SIRPD,0.023847102606765036,0.31648559213239613,0.43399721925535784,False
NXF1,-0.05452689125658505,0.31648115171337066,0.43399721925535784,False
PRAMEF11,0.003956971273934444,0.3165395109207366,0.43402549815952457,False
FITM1,0.030794703230341836,0.3166216615933629,0.43410828557615666,False
TM9SF4,-0.0423684407863556,0.3167623489636968,0.4342414544580712,False
LANCL3,0.011210170747613546,0.3167618808739677,0.4342414544580712,False
PAQR3,-0.04261488455896689,0.31704369056793724,0.43459725696414797,False
CLPP,-0.05714762403282858,0.31718444232047005,0.4347603059937805,False
RNF103-CHMP3,0.013204451067951331,0.31731363524993916,0.43489349300090163,False
CDK2AP1,0.05648078331803408,0.317325235037472,0.43489349300090163,False
TBL3,-0.056290275899749,0.3174660394633261,0.4349967627530613,False
ADAMTS8,0.0772553953369548,0.3174659712002108,0.4349967627530613,False
CYP8B1,0.17741807824466127,0.3174660394633261,0.4349967627530613,False
SDHAF1,-0.07844445456219962,0.31817077357800216,0.43593244114885976,False
SLC35A1,0.005759264713351975,0.3184529734781264,0.4361991883214402,False
PAQR9,-0.044240048281056626,0.31844153432436184,0.4361991883214402,False
H2BC17,0.03532428456151199,0.3184178931371159,0.4361991883214402,False
PRDX4,-0.05663558386886347,0.3184529734781264,0.4361991883214402,False
ORAI1,-0.05457632605690588,0.31901780633785526,0.43694284693028496,False
C11orf16,-0.020475757626006064,0.3191550748363313,0.4371008299276531,False
PCDHB1,-0.049838571845545854,0.3192306701942538,0.43715940703846995,False
KCNJ9,-0.01705840416736734,0.3192416975865243,0.43715940703846995,False
SEL1L3,0.009999664413055775,0.31930049780702807,0.43720588117753006,False
FAM243A,-0.0012294910164367006,0.3193194925121473,0.43720588117753006,False
DISP2,0.023743790509284768,0.3194416904501278,0.437343158977865,False
GAS2L3,-0.022575939604417616,0.3195833336277988,0.4375070383047962,False
LYPD6B,-0.08740975901509429,0.3198177361676151,0.4377978732378929,False
BCHE,0.04067504259492738,0.3198651241012185,0.43783268188453206,False
TAS2R31,-0.012722746925605044,0.3200033015518081,0.43796651631480743,False
KSR2,0.010205675915312906,0.3200068316618575,0.43796651631480743,False
OR2T12,-0.001268076085633017,0.3200586285050111,0.4380073399089101,False
SNAPC2,0.054289797660461936,0.3201494968311731,0.43804149518390956,False
TRIP6,-0.008280285712103819,0.3201494968311731,0.43804149518390956,False
CRLF3,0.06515036136257857,0.32014948707963486,0.43804149518390956,False
OR10A7,0.0007919731957400319,0.3202532326919788,0.43815336261666604,False
ABHD17C,-0.061996577363904404,0.3204328242117628,0.43833891246203266,False
INTS13,-0.025195837769659946,0.3204328242117628,0.43833891246203266,False
APEX2,0.05726500389202194,0.32071631544342505,0.4386966175432909,False
ZNF695,0.03034345693566011,0.32096741845088406,0.43893405200774577,False
USF1,0.055061029602924805,0.32099997052487417,0.43893405200774577,False
RESF1,-0.029954967559241652,0.32099997052487417,0.43893405200774577,False
BCL7B,-0.0383215975943898,0.32099997052487417,0.43893405200774577,False
FCRL6,0.08925904644029314,0.3209999607735652,0.43893405200774577,False
TCP11X2,0.00024106657867320577,0.32125795457105655,0.439256693062524,False
RIOX1,-0.02610553332413712,0.32142575061113765,0.43942585132233014,False
CCDC92,0.009211493283398653,0.32142573110879347,0.43942585132233014,False
AC104389.5,-0.0008908167012356694,0.32156715790994506,0.4395597314376953,False
IL33,-0.10863266529473492,0.32156777223142863,0.4395597314376953,False
CLDN25,0.0008863546853440435,0.3216194247298607,0.4396001981397109,False
RGPD3,-0.017239404286455567,0.3217093765121595,0.43969300444882337,False
C1orf116,-0.026033834352995333,0.3219939853490602,0.4400518253402949,False
KRTAP4-2,0.0026602295277495668,0.322062245904135,0.44008478232037856,False
ACTRT2,0.0009426076658807967,0.322062245904135,0.44008478232037856,False
FN1,0.18615218279156487,0.3221362293189013,0.4401255492469166,False
SLC16A3,0.05978101865842955,0.3221362293189013,0.4401255492469166,False
CTRL,0.0007247851877700466,0.3222259351991885,0.4402179454571345,False
CNTN4,-0.067723434746217,0.32227843624154795,0.44025950406193787,False
LCE5A,0.018364675748904005,0.3223394396229936,0.4403126710881918,False
RBP1,0.07865726864797695,0.32242070362607855,0.4403935047541792,False
ACY1,-0.01805526310638428,0.32256242692581416,0.44055690286661753,False
SMIM36,0.008474165610448343,0.3226425027508646,0.44063608602279186,False
CHCHD2,-0.0707366780461296,0.3229901437575269,0.4410504408079975,False
CD99,0.1358335003904374,0.32299013400698706,0.4410504408079975,False
B4GALT2,0.06370604159473103,0.32313259643777137,0.4412147450880897,False
GINS1,0.11764133385429032,0.3232751095775467,0.44137910941293745,False
SEC16B,-0.014630146512066622,0.32341743941773693,0.44154320097992594,False
TRIM49D2,0.00024241127754372086,0.32344749888137203,0.4415540042928309,False
TMOD4,-0.0351099444439279,0.3235601417281232,0.4416775370241901,False
ATP5ME,0.014034540030903209,0.3237028557438475,0.4418420988444466,False
REXO2,-0.044111836345293476,0.32384552296459723,0.44194608016877757,False
CLASRP,0.07078133881808579,0.3238455327147076,0.44194608016877757,False
EFTUD2,-0.049480688588671384,0.3238455327147076,0.44194608016877757,False
ATP6V0C,-0.03164972261331611,0.3239751657406228,0.4420500480748264,False
GNGT2,-0.03020343264286085,0.3239882311424134,0.4420500480748264,False
MAX,-0.01048539672680171,0.3239882311424134,0.4420500480748264,False
PLEKHG2,0.0024420448459876454,0.3241309900269238,0.44221456679600435,False
CLEC2A,0.0037074779676638456,0.3242938943431508,0.44237627705348526,False
LILRA1,-0.052674668627654686,0.32427377036793525,0.44237627705348526,False
ORC5,-0.05699222476610588,0.3244166014149694,0.4425133884526004,False
STAG3,-0.04389653051822795,0.32484533053945264,0.44306787524255076,False
AL669918.1,0.0007985814076870072,0.3248778100034574,0.4430818644126776,False
UPK3BL2,0.011907469244113705,0.3249233774946825,0.4431137004438427,False
TCEAL2,-0.1603460788881068,0.3249571319600011,0.44312942322813087,False
AMOTL2,-0.04546183230103917,0.32527445750398887,0.44350147943065926,False
LTBP4,0.11337921173379417,0.32527445750398887,0.44350147943065926,False
CT45A6,0.00044337886903196474,0.32564674582248343,0.4439180102699764,False
GAGE12H,0.0005346974898948675,0.32564674582248343,0.4439180102699764,False
PRR23D2,0.00025627909454508974,0.32564674582248343,0.4439180102699764,False
THOC1,-0.03204980583504602,0.32570391405291976,0.44396558681801557,False
YIF1A,0.028206717799404757,0.3258471643894001,0.4441304869835835,False
KLK9,0.0008478615705261901,0.32622485127833234,0.4444327281100772,False
UPK3BL1,0.0009126608555890634,0.32622485127833234,0.4444327281100772,False
TEX22,-0.04406268640965749,0.3261336514355332,0.4444327281100772,False
GAGE2E,0.002898231707670544,0.32622485127833234,0.4444327281100772,False
MFSD3,0.04429414406909071,0.3261337684196034,0.4444327281100772,False
NAT16,-0.01983696651760103,0.3262249461275444,0.4444327281100772,False
NOXO1,-0.0006183820221997993,0.32615676092084667,0.4444327281100772,False
RELB,0.0761679500362975,0.3264205460023226,0.4446384399941456,False
TMEM219,0.03565684654385759,0.3264205460023226,0.4446384399941456,False
KLK4,-0.19029808066939263,0.3266114448539178,0.4448680822173393,False
KIR3DL2,0.05090399117236022,0.32670730216845845,0.44493802713947334,False
RNFT2,-0.020626501212756665,0.32670742889567106,0.44493802713947334,False
RAD9B,-0.018460030183026555,0.3268508586562129,0.4450726924922026,False
HR,-0.12412852985726697,0.326850956137568,0.4450726924922026,False
GOLGA8O,-0.008845279768927516,0.3269895235408392,0.4452309718197946,False
DNAJB6,-0.05227196126057532,0.3271381724587963,0.445402955646236,False
PSMC3,0.030028757505572656,0.32728183229287566,0.4455072828739916,False
GALE,0.07003606593961553,0.32728183229287566,0.4455072828739916,False
PLGRKT,-0.03779044744688864,0.32728183229287566,0.4455072828739916,False
SENP1,-0.026507911940223394,0.3278568421057133,0.44625953836043913,False
KRTAP22-1,0.004676211946616152,0.3279402653270851,0.4463121508594827,False
OR51A2,0.0012672238441950008,0.3279402653270851,0.4463121508594827,False
UBE2U,0.017445005525462076,0.3279777014510644,0.44633263337187373,False
