,mean_weight,std_weight,folds_in_top50,abs_mean
AP3B1,-7.2119759598066e-05,0.00017082341104861018,0,7.2119759598066e-05
THUMPD2,-7.209654501161248e-05,0.0004205258050894663,0,7.209654501161248e-05
AOC2,7.205917765583692e-05,0.0004963664939286869,0,7.205917765583692e-05
IRAG2,7.194067915122199e-05,0.0006733008026031855,0,7.194067915122199e-05
VCPIP1,7.153292684393429e-05,0.0010254866671592917,0,7.153292684393429e-05
ATP4B,-7.125255206993613e-05,0.000543567517455277,0,7.125255206993613e-05
SPNS3,7.113242619933595e-05,0.0009468002094513519,0,7.113242619933595e-05
CLDN34,-7.111345314762944e-05,0.0013979780352982821,0,7.111345314762944e-05
FAM193A,-7.104560777447789e-05,0.000439745862629598,0,7.104560777447789e-05
DYRK2,7.095993008029159e-05,0.0009861005217936057,0,7.095993008029159e-05
SUCLG2,-7.091183015577194e-05,0.0003911027300873,0,7.091183015577194e-05
UBE2V2,-7.073769395036322e-05,0.0008206161038966972,0,7.073769395036322e-05
GCLM,-7.072883654352039e-05,0.0009890145273111328,0,7.072883654352039e-05
RPS27,7.071483696900463e-05,0.0005576332490362993,0,7.071483696900463e-05
GAK,-7.071224094353046e-05,0.0007169338697382081,0,7.071224094353046e-05
MRPL41,7.070497728113139e-05,0.00042903349384350466,0,7.070497728113139e-05
CFHR4,-7.061839570411746e-05,0.000873253965912491,0,7.061839570411746e-05
TXNL4A,-7.060677705478294e-05,0.0014978558406641108,0,7.060677705478294e-05
RANBP9,-7.058420538115646e-05,0.0006188890546931621,0,7.058420538115646e-05
POLI,-7.055992815221004e-05,0.000609826941822604,0,7.055992815221004e-05
OAZ1,7.038477078327471e-05,0.0008639130906897296,0,7.038477078327471e-05
PSMC2,-7.026221720813654e-05,0.000956428296151412,0,7.026221720813654e-05
TRPC5OS,-7.021982739441822e-05,0.0007629679961515084,0,7.021982739441822e-05
NDUFAF5,7.021077747948454e-05,0.0009181146091147588,0,7.021077747948454e-05
ZNF236,-6.994964606696584e-05,0.0005228359945921628,0,6.994964606696584e-05
CCNE1,6.979799115668323e-05,0.0005649460383954261,0,6.979799115668323e-05
FGA,6.966413791402086e-05,0.0006422927899544042,0,6.966413791402086e-05
MTRES1,6.964954405116223e-05,0.0010917005082074353,0,6.964954405116223e-05
PLPPR2,-6.954293263594972e-05,0.0009863939513106987,0,6.954293263594972e-05
ZXDA,6.935837886738647e-05,0.00012060451924483358,0,6.935837886738647e-05
NUDT1,-6.935585014654504e-05,0.00039155004952560264,0,6.935585014654504e-05
MTERF3,6.934144938277708e-05,0.0008932294758898114,0,6.934144938277708e-05
LRR1,-6.933166099415468e-05,0.0004854749733946622,0,6.933166099415468e-05
NFKBIL1,6.923860293754358e-05,0.001000933168628137,0,6.923860293754358e-05
MBD3L2,-6.923020825712602e-05,0.0019296420076205226,0,6.923020825712602e-05
RO60,6.922116514480425e-05,0.0004981262735372193,0,6.922116514480425e-05
BLK,-6.916074663020172e-05,0.0016824719652837042,0,6.916074663020172e-05
ZNF782,-6.880202623957644e-05,0.0006365377965898704,0,6.880202623957644e-05
CCDC138,-6.879618966762019e-05,0.0006194174603718573,0,6.879618966762019e-05
SAMD8,-6.872120597732822e-05,0.0006289072496029137,0,6.872120597732822e-05
RAB9B,-6.860321447350061e-05,0.00108455541536861,0,6.860321447350061e-05
SRF,6.84328699985494e-05,0.0005963277490503276,0,6.84328699985494e-05
WDR6,6.840131649674183e-05,0.00030438267054578504,0,6.840131649674183e-05
BCAP31,6.834956557589808e-05,0.0008445572216605784,0,6.834956557589808e-05
ANXA3,-6.823147248731631e-05,0.0004478709142742247,0,6.823147248731631e-05
AVL9,6.817961856145851e-05,0.00045675348140455815,0,6.817961856145851e-05
RAB30,-6.814038293954345e-05,0.0007602178350150226,0,6.814038293954345e-05
ZNF333,-6.805977473051014e-05,0.00021984668387856044,0,6.805977473051014e-05
ACVR2B,-6.798156573079036e-05,0.0008403713079298601,0,6.798156573079036e-05
MALRD1,6.794119293813128e-05,0.001450354982840732,0,6.794119293813128e-05
PLA2G6,-6.789125107225369e-05,0.0004757049916359536,0,6.789125107225369e-05
CLDN17,-6.768595424931887e-05,0.001698621767202851,0,6.768595424931887e-05
BEND3,6.767132065490799e-05,0.0006260445774048697,0,6.767132065490799e-05
REG3A,6.766093628529834e-05,0.00044213042080244074,0,6.766093628529834e-05
TTC5,-6.751495105166677e-05,0.0005923427171511664,0,6.751495105166677e-05
EHMT2,6.74490981100441e-05,0.0008934773497640028,0,6.74490981100441e-05
PGBD2,-6.692316847525334e-05,0.0007264146231759844,0,6.692316847525334e-05
PER3,-6.680911414970521e-05,0.0005907720473539309,0,6.680911414970521e-05
FOXJ1,-6.669038568733656e-05,0.000824199109903924,0,6.669038568733656e-05
CD300A,-6.668906593405854e-05,0.000907565706258862,0,6.668906593405854e-05
NET1,-6.668099746321805e-05,0.0008756780617342111,0,6.668099746321805e-05
NR2F2,6.666632475627615e-05,0.001014559853866669,0,6.666632475627615e-05
CCDC187,-6.663778451479496e-05,0.001217991340120025,0,6.663778451479496e-05
ANKS4B,6.663546003195261e-05,0.0006294355221682082,0,6.663546003195261e-05
PRM1,-6.641783855828318e-05,0.0012239064394838608,0,6.641783855828318e-05
H2AC13,6.641318704846593e-05,0.0002612626389895479,0,6.641318704846593e-05
ZNF821,-6.637824439204097e-05,0.0006249117899264507,0,6.637824439204097e-05
TRIM15,6.637291547812826e-05,0.0011410325047335177,0,6.637291547812826e-05
UBR1,-6.626432161041204e-05,0.00038903453661881987,0,6.626432161041204e-05
KAT8,-6.614853082530078e-05,0.0005806011358924282,0,6.614853082530078e-05
PPIAL4G,6.602522678839016e-05,0.0009540353380760769,0,6.602522678839016e-05
AGO4,6.582867508664675e-05,0.0005893873219350732,0,6.582867508664675e-05
PRKAR1A,6.576367127021384e-05,0.00033148302957336826,0,6.576367127021384e-05
BRD7,-6.574207931006368e-05,0.0006198314350151258,0,6.574207931006368e-05
STARD7,6.573915748881993e-05,0.00023686445728402243,0,6.573915748881993e-05
STXBP5L,-6.57082899513546e-05,0.0011042724025773984,0,6.57082899513546e-05
PRAM1,6.569118690198035e-05,0.0006333441147164199,0,6.569118690198035e-05
CFHR2,-6.55412280339685e-05,0.00046152000074559,0,6.55412280339685e-05
UBN1,-6.547520447757416e-05,0.00014575105286328372,0,6.547520447757416e-05
DGKI,6.545920628780587e-05,0.0004779404203183883,0,6.545920628780587e-05
CCL3,6.52987647448515e-05,0.0014621573422113933,0,6.52987647448515e-05
FOXO1,-6.521170069544582e-05,0.0005401413089658217,0,6.521170069544582e-05
SLC7A13,6.512074606943076e-05,0.000904064731383881,0,6.512074606943076e-05
MTO1,6.511099134508391e-05,0.0003072233631256875,0,6.511099134508391e-05
OTUB2,6.506428685333048e-05,0.001145261504105644,0,6.506428685333048e-05
DYRK4,6.502254092186692e-05,0.0006591870078334149,0,6.502254092186692e-05
ZFP14,-6.494909027230069e-05,0.00039141672876937564,0,6.494909027230069e-05
HAUS8,-6.485639330452078e-05,0.0008907459107084354,0,6.485639330452078e-05
COG5,-6.484815176057069e-05,0.0005205561181678644,0,6.484815176057069e-05
ATP5MF,-6.468822962376866e-05,0.0005216036355669753,0,6.468822962376866e-05
IRX6,6.461933262976176e-05,0.0005222862331925083,0,6.461933262976176e-05
RAD23B,-6.453210255517189e-05,0.0003039171833291781,0,6.453210255517189e-05
ZNF343,6.451979741903899e-05,0.0009074436626838034,0,6.451979741903899e-05
ABI2,6.449681244555824e-05,0.000447424056907824,0,6.449681244555824e-05
SNX12,-6.447321835381191e-05,0.0005925026470866902,0,6.447321835381191e-05
PDK2,-6.438187094757428e-05,0.0003731383811584474,0,6.438187094757428e-05
ASB7,-6.414526297801112e-05,0.0007938176824173931,0,6.414526297801112e-05
ABHD17B,6.41381221407553e-05,0.0004516889720815972,0,6.41381221407553e-05
LIG1,6.407614639703202e-05,0.0007173612615092014,0,6.407614639703202e-05
CLGN,-6.407575248852768e-05,0.0007885905362829469,0,6.407575248852768e-05
TPD52L1,6.405379442084218e-05,0.0007292829905903704,0,6.405379442084218e-05
TMEM270,-6.396665478487201e-05,0.0013273784406643257,0,6.396665478487201e-05
TBC1D8,-6.386838293119539e-05,0.0009554789734657673,0,6.386838293119539e-05
KCND3,6.381900105162349e-05,0.0005720597169713418,0,6.381900105162349e-05
ZW10,6.370994506821617e-05,0.00029589941773876683,0,6.370994506821617e-05
C14orf132,-6.363645044074758e-05,0.000969142761179335,0,6.363645044074758e-05
KHDC3L,6.36023301438287e-05,0.0008751738628541424,0,6.36023301438287e-05
CCDC93,-6.352648416370514e-05,0.0002851161549685615,0,6.352648416370514e-05
EGR1,-6.342313742034955e-05,0.0013662506201581224,0,6.342313742034955e-05
FAM153A,6.340519830974538e-05,0.000872111783225043,0,6.340519830974538e-05
AC003002.2,-6.337909054805026e-05,0.0008210617914157728,0,6.337909054805026e-05
SGCA,-6.332169785314575e-05,0.0010006299411604534,0,6.332169785314575e-05
IER3IP1,6.330972500384952e-05,0.0006657991377416348,0,6.330972500384952e-05
RAVER1,-6.321273376564471e-05,0.0007164568082644819,0,6.321273376564471e-05
NBPF4,-6.318093521318143e-05,0.0008668002804787153,0,6.318093521318143e-05
FNDC10,6.30328236770219e-05,0.0008006115776303266,0,6.30328236770219e-05
HOXB5,6.302237524831173e-05,0.0006918768868043138,0,6.302237524831173e-05
FATE1,-6.299767800285885e-05,0.00025472273711854814,0,6.299767800285885e-05
SUN1,-6.29716682163566e-05,0.000418113435711204,0,6.29716682163566e-05
LANCL2,6.276755666516377e-05,0.0007635389171356478,0,6.276755666516377e-05
RAB3B,-6.27230038894895e-05,0.0012166160241738498,0,6.27230038894895e-05
CCDC130,-6.263577620494988e-05,0.000216062623249339,0,6.263577620494988e-05
SAT2,6.261102874240081e-05,0.0005332169626975991,0,6.261102874240081e-05
C5AR1,6.25902997540909e-05,0.0006291471409899668,0,6.25902997540909e-05
TAS2R14,6.258185184851882e-05,0.0005475351694262628,0,6.258185184851882e-05
ZNF791,-6.233906543571712e-05,0.0004616461047677616,0,6.233906543571712e-05
FBXO38,6.211965395000113e-05,0.00028225277626937965,0,6.211965395000113e-05
FRG2B,-6.208889260111007e-05,0.0005035303553441302,0,6.208889260111007e-05
NDN,6.194101567969052e-05,0.0005049656765713405,0,6.194101567969052e-05
PRADC1,6.191892793143171e-05,0.00038914038343887153,0,6.191892793143171e-05
C20orf173,-6.183456052217546e-05,0.0008053345699188989,0,6.183456052217546e-05
TRIM14,-6.18106389028537e-05,0.0006602594101037707,0,6.18106389028537e-05
PSMC3IP,6.180275202879829e-05,0.0004722145895813379,0,6.180275202879829e-05
AQP4,6.176157673774569e-05,0.0009577503220671271,0,6.176157673774569e-05
PMS1,-6.169634035490837e-05,0.0006311278488639409,0,6.169634035490837e-05
CR2,6.154547488940118e-05,0.00033688586555071095,0,6.154547488940118e-05
KRBOX4,6.150018793565348e-05,0.000879557059654981,0,6.150018793565348e-05
AC231656.1,6.134630563843172e-05,0.0008312735721083948,0,6.134630563843172e-05
EXT2,6.132683788996176e-05,0.0003891174952843669,0,6.132683788996176e-05
NPL,-6.131963439953903e-05,0.000711612907270357,0,6.131963439953903e-05
FAXDC2,-6.111929293425931e-05,0.0004124766690577211,0,6.111929293425931e-05
CHEK1,-6.107718928884112e-05,0.00018969351453372818,0,6.107718928884112e-05
ALMS1,-6.106066619996333e-05,0.0007483926172992955,0,6.106066619996333e-05
TEX37,6.093713588199827e-05,0.0008265392891298606,0,6.093713588199827e-05
BROX,6.092205233735456e-05,0.0005741671385171,0,6.092205233735456e-05
PDIA4,-6.089642828808735e-05,0.0014908048499553688,0,6.089642828808735e-05
SPAG16,6.07152984179735e-05,0.00046728637936377387,0,6.07152984179735e-05
SPACA1,6.071435400865021e-05,0.0008747986404342106,0,6.071435400865021e-05
ACAD11,-6.068121679627354e-05,0.0003929464051732282,0,6.068121679627354e-05
EXOSC3,-6.047215280409405e-05,0.001096828563341122,0,6.047215280409405e-05
IFI35,-6.0385959383742716e-05,0.0005588989750217813,0,6.0385959383742716e-05
TM7SF3,6.0301670772963254e-05,0.0005470304922377553,0,6.0301670772963254e-05
ITGB3BP,6.01818327040444e-05,0.0006443296023633187,0,6.01818327040444e-05
TMEM14B,-6.010030870718069e-05,0.0012777990399312764,0,6.010030870718069e-05
RXFP2,-5.999459838925123e-05,0.0006660679125881584,0,5.999459838925123e-05
MLXIP,-5.988857711519578e-05,0.0007756076995110312,0,5.988857711519578e-05
RGS18,5.9818122014262174e-05,0.0007038936913145487,0,5.9818122014262174e-05
ARPC5L,-5.979818262054526e-05,0.0008187549394005027,0,5.979818262054526e-05
FIP1L1,-5.963068292630102e-05,0.0007260624877863953,0,5.963068292630102e-05
SLFN13,-5.951588525276233e-05,0.0008861088405715797,0,5.951588525276233e-05
TOB2,-5.9385878230084875e-05,0.0004946994887499494,0,5.9385878230084875e-05
IER2,5.918300577161721e-05,0.0011098549366958654,0,5.918300577161721e-05
CDKL3,5.897481600814074e-05,0.0005697360439710678,0,5.897481600814074e-05
ZNF484,-5.8956745782392326e-05,0.0004249742148373694,0,5.8956745782392326e-05
GRAPL,-5.8795528246410876e-05,0.0004451445624588214,0,5.8795528246410876e-05
ZNF385C,-5.87901810329695e-05,0.0002988834004299602,0,5.87901810329695e-05
PABPC1L2A,5.8449128658906305e-05,0.000649593910165974,0,5.8449128658906305e-05
OR4F29,-5.835992749440081e-05,0.0009367497721371013,0,5.835992749440081e-05
MLNR,5.832471031744185e-05,0.0012024712790662817,0,5.832471031744185e-05
PLAGL2,5.824979776213096e-05,0.0012234559938781445,0,5.824979776213096e-05
OR2A42,5.8224573820829926e-05,0.0003896517594348884,0,5.8224573820829926e-05
NOX4,-5.816535594635018e-05,0.0007593223317825025,0,5.816535594635018e-05
UGT2B10,5.784468911364684e-05,0.00043908887232905363,0,5.784468911364684e-05
SNRPB,-5.780288851592679e-05,0.0008007257655942319,0,5.780288851592679e-05
ERI1,5.754436322228126e-05,0.00036667738465048875,0,5.754436322228126e-05
C3orf62,-5.747297572279952e-05,0.000418020050770851,0,5.747297572279952e-05
WDR1,5.743470943760102e-05,0.0005783575940085779,0,5.743470943760102e-05
LZTS3,-5.7156825776643686e-05,0.00038997949123868123,0,5.7156825776643686e-05
GPRASP2,5.7090811597694565e-05,0.0006994385334511272,0,5.7090811597694565e-05
REP15,-5.701528425986517e-05,0.0005811659717103352,0,5.701528425986517e-05
UGT1A5,-5.6751175993595076e-05,0.000976807661043133,0,5.6751175993595076e-05
TMEM167B,-5.672167794572808e-05,0.0008421413664234746,0,5.672167794572808e-05
OAS3,-5.66093047439088e-05,0.000542594732029185,0,5.66093047439088e-05
ZNF674,5.643200731689661e-05,0.0008201983511216999,0,5.643200731689661e-05
C14orf39,5.636399792808911e-05,0.0033764884916609827,0,5.636399792808911e-05
SLC16A1,5.6095197926998654e-05,0.0007242421466795639,0,5.6095197926998654e-05
LY9,5.598926293866816e-05,0.0005430978635517149,0,5.598926293866816e-05
CNIH2,5.589326063445058e-05,0.0014584898649819926,0,5.589326063445058e-05
CNOT4,-5.5823742210303855e-05,0.0007446734456169209,0,5.5823742210303855e-05
GATC,5.575783324793883e-05,0.00061524732078774,0,5.575783324793883e-05
RLBP1,5.575765499833354e-05,0.00019802948104166235,0,5.575765499833354e-05
CYP17A1,-5.5703986698517317e-05,0.0007473912319367918,0,5.5703986698517317e-05
OSER1,-5.5553465146932346e-05,0.0007110969257233978,0,5.5553465146932346e-05
TMEM61,5.533653455777703e-05,0.0002429308702226368,0,5.533653455777703e-05
FAM234A,5.528965108790784e-05,0.0004559045861341066,0,5.528965108790784e-05
DGCR2,5.493167175192367e-05,0.0004416564789786105,0,5.493167175192367e-05
CLEC18C,5.488252343045594e-05,0.0004817553071028731,0,5.488252343045594e-05
ALDH1A2,-5.4842124835159016e-05,0.0009343115772192871,0,5.4842124835159016e-05
VIPAS39,5.478145263481149e-05,0.0007025579400599609,0,5.478145263481149e-05
MAST1,-5.47462651052559e-05,0.0010121709097701214,0,5.47462651052559e-05
ACTR10,-5.470087121072053e-05,0.00027032637171734184,0,5.470087121072053e-05
SMAD4,-5.4693754340933765e-05,0.0005554556682437329,0,5.4693754340933765e-05
KLK5,5.468398832972773e-05,0.0004917446983649194,0,5.468398832972773e-05
PLXNB2,-5.4479579995759466e-05,0.00022664395529108542,0,5.4479579995759466e-05
TOP3A,5.4463868456444315e-05,0.0002756153784704404,0,5.4463868456444315e-05
GLI3,5.434328564196652e-05,0.0006646457474411613,0,5.434328564196652e-05
USP28,-5.4176536524094417e-05,0.0005203814752388156,0,5.4176536524094417e-05
MAP2K4,-5.412683108674907e-05,0.00032085454141608116,0,5.412683108674907e-05
RPL36,5.386347175467402e-05,0.000582638371001199,0,5.386347175467402e-05
GALNT16,-5.37310631821782e-05,0.0008091411759012726,0,5.37310631821782e-05
ELMO3,-5.357525755699326e-05,0.0010653376280143183,0,5.357525755699326e-05
SOX13,5.3059782531494554e-05,0.0007949202565537267,0,5.3059782531494554e-05
GP5,-5.294697789907381e-05,0.0015380652513900862,0,5.294697789907381e-05
KATNIP,5.294681573899146e-05,0.00021657946585573835,0,5.294681573899146e-05
CTSC,5.281333316897325e-05,0.0007103941519523754,0,5.281333316897325e-05
DCAF11,5.277722784853319e-05,0.0005634762174928144,0,5.277722784853319e-05
IGLON5,-5.261080464395017e-05,0.000993619530019936,0,5.261080464395017e-05
UBE2T,5.2542727677158716e-05,0.000901674669550049,0,5.2542727677158716e-05
ZNHIT1,5.2417304585537066e-05,0.0011905110312472032,0,5.2417304585537066e-05
SF3B2,-5.2262436187523175e-05,0.0007133415606070755,0,5.2262436187523175e-05
VNN2,-5.212422960445535e-05,0.0007507315133856858,0,5.212422960445535e-05
AZIN1,5.192737126310302e-05,0.0007253225762461994,0,5.192737126310302e-05
SPDYE1,-5.1706613823693516e-05,0.0006259220257586425,0,5.1706613823693516e-05
TAAR6,5.1631122782870996e-05,0.0008602817821610648,0,5.1631122782870996e-05
WDR91,-5.161564279489648e-05,0.0011789545231988426,0,5.161564279489648e-05
NPPA,-5.139134014796075e-05,0.0010106386329658118,0,5.139134014796075e-05
TRAF3IP1,-5.123403680265192e-05,0.0004220436055439892,0,5.123403680265192e-05
SPOCK3,-5.09955968065215e-05,0.0010352252160981622,0,5.09955968065215e-05
ORAI2,5.096956425033993e-05,0.0007734747239140815,0,5.096956425033993e-05
YPEL5,5.09567415242606e-05,0.0008671525309840853,0,5.09567415242606e-05
LAGE3,-5.0926909393417266e-05,0.0005067813651499322,0,5.0926909393417266e-05
PCSK7,5.087490999551636e-05,0.0003126319548929377,0,5.087490999551636e-05
TM4SF19-TCTEX1D2,5.083817871976322e-05,0.001097590328051961,0,5.083817871976322e-05
HACE1,-5.059637881029516e-05,0.0004330304308373407,0,5.059637881029516e-05
FETUB,5.0476758588660633e-05,0.0006903301480504652,0,5.0476758588660633e-05
TXLNG,-5.0422461831875876e-05,0.000666772528936517,0,5.0422461831875876e-05
AC092718.3,-5.025774922427288e-05,0.001024447235941164,0,5.025774922427288e-05
ECPAS,5.0225280728119015e-05,0.0006973516714546237,0,5.0225280728119015e-05
FTO,5.019396560717918e-05,0.0006340663923731412,0,5.019396560717918e-05
LMBRD1,-5.000833293951179e-05,0.0003300271816740542,0,5.000833293951179e-05
SEPTIN6,-4.996331999086793e-05,0.0009778486881330012,0,4.996331999086793e-05
LEMD3,4.9960493874937775e-05,0.00047026808936596296,0,4.9960493874937775e-05
PFKL,4.971149596246016e-05,0.00041152683205555895,0,4.971149596246016e-05
FAM236B,4.959643816659848e-05,0.0004910760622614086,0,4.959643816659848e-05
CYGB,-4.9576722127945075e-05,0.0004542191726542152,0,4.9576722127945075e-05
C19orf47,-4.944642470156451e-05,0.0006250486291133843,0,4.944642470156451e-05
SF3A1,4.9216723396586723e-05,0.0003649796244280949,0,4.9216723396586723e-05
DDX54,4.9106015462802846e-05,0.0008232681850385427,0,4.9106015462802846e-05
DPF2,-4.89049358966993e-05,0.00047320802286717595,0,4.89049358966993e-05
ERN2,-4.8620937814070106e-05,0.001022749887786544,0,4.8620937814070106e-05
H2AJ,4.8516612871598395e-05,0.0008037085505618126,0,4.8516612871598395e-05
ERAP2,4.850579030794807e-05,0.001341208706405462,0,4.850579030794807e-05
ZP2,4.8455477983976295e-05,0.001272186216500749,0,4.8455477983976295e-05
CACNA1F,-4.8354236930246566e-05,0.0007758995586584513,0,4.8354236930246566e-05
MTA3,4.829650254696567e-05,0.0006943753086088678,0,4.829650254696567e-05
NOMO3,4.8046293075601616e-05,0.0008106141399645177,0,4.8046293075601616e-05
ARHGAP21,-4.792331944210227e-05,0.0007181408212335053,0,4.792331944210227e-05
MRAS,4.790137865165859e-05,0.0007218277773456085,0,4.790137865165859e-05
PGS1,-4.7873222861646815e-05,0.0006361921949342302,0,4.7873222861646815e-05
OR4L1,4.7790484755991555e-05,0.0007438665466261,0,4.7790484755991555e-05
EPG5,4.763403265632207e-05,0.0008249087143890535,0,4.763403265632207e-05
MS4A12,4.75389460784638e-05,0.0006439757769079394,0,4.75389460784638e-05
ZSCAN20,4.753352456161887e-05,0.0007516875053676394,0,4.753352456161887e-05
TTC21A,-4.7482446398338145e-05,0.0009855186577449441,0,4.7482446398338145e-05
FYCO1,4.732529104548555e-05,0.0004987562463419852,0,4.732529104548555e-05
TTLL12,-4.7267928690435365e-05,0.0004192851665205558,0,4.7267928690435365e-05
CD163L1,4.669144476136579e-05,0.0015163117884688822,0,4.669144476136579e-05
TULP2,-4.6679522623550005e-05,0.0008585777561097407,0,4.6679522623550005e-05
AL391650.1,-4.662561925491125e-05,0.000618269332970524,0,4.662561925491125e-05
ESPN,4.659868421421952e-05,0.0009301328907898605,0,4.659868421421952e-05
SUGP1,4.639122442361115e-05,0.00047152212822725123,0,4.639122442361115e-05
AC100868.1,4.6349248632075085e-05,0.00051850738131875,0,4.6349248632075085e-05
RPS9,4.625442653483139e-05,0.0002467499235346031,0,4.625442653483139e-05
LIMA1,-4.620100169538105e-05,0.0008165864191020752,0,4.620100169538105e-05
FAM216A,-4.612254548279193e-05,0.0012195170712405105,0,4.612254548279193e-05
MTR,-4.600493944519357e-05,0.00041748575296402787,0,4.600493944519357e-05
ART3,-4.587971495246166e-05,0.00047349828799726865,0,4.587971495246166e-05
HAT1,4.5868069989501176e-05,0.0002759922063161078,0,4.5868069989501176e-05
KRT81,-4.584033290323243e-05,0.0013462935933273303,0,4.584033290323243e-05
TMUB2,4.581912823432576e-05,0.0004935332542361559,0,4.581912823432576e-05
MPPED2,4.576041638786048e-05,0.00046462881820175117,0,4.576041638786048e-05
ZFP69B,-4.569771989366833e-05,0.000931776182085145,0,4.569771989366833e-05
TMX4,4.563595070382394e-05,0.00048382090227290855,0,4.563595070382394e-05
HLA-DOA,4.5623136417980726e-05,0.0008355934354661561,0,4.5623136417980726e-05
ZNF763,-4.5391844774315746e-05,0.0004964992115737099,0,4.5391844774315746e-05
FABP2,-4.5374387246278944e-05,0.0006984024175485211,0,4.5374387246278944e-05
BCL2L1,-4.5343867082207435e-05,0.00030876057792022203,0,4.5343867082207435e-05
MCOLN3,4.5198405318961665e-05,0.00044914690384789826,0,4.5198405318961665e-05
RHD,-4.517505867504146e-05,0.0009781623534237678,0,4.517505867504146e-05
TM9SF3,4.517034879546209e-05,0.00024557153548483007,0,4.517034879546209e-05
FAF1,-4.5154733970296936e-05,0.000695634112561153,0,4.5154733970296936e-05
SLF1,4.505571496463556e-05,0.000584695798849164,0,4.505571496463556e-05
OR8B3,-4.482074313856146e-05,0.0008884738302893983,0,4.482074313856146e-05
AP002373.1,4.4726550289855545e-05,0.0007780430207653625,0,4.4726550289855545e-05
CBR3,-4.470337421000653e-05,0.0016402549194295228,0,4.470337421000653e-05
ICA1L,-4.469554111971618e-05,0.0009416056375424512,0,4.469554111971618e-05
MTREX,-4.468085965259588e-05,0.0003264987718213397,0,4.468085965259588e-05
ARID4A,-4.463712461684052e-05,0.0002830846789314097,0,4.463712461684052e-05
TMED4,-4.457275530681022e-05,0.0011367116210874329,0,4.457275530681022e-05
ZNF805,4.4432314292624306e-05,0.0008968417182837644,0,4.4432314292624306e-05
N4BP2L1,4.4428740344348505e-05,0.00012296550922525436,0,4.4428740344348505e-05
SNX11,4.416854726942772e-05,0.0005481868210386301,0,4.416854726942772e-05
CSTF2,-4.416851790328564e-05,0.0009505850558805859,0,4.416851790328564e-05
SNRK,-4.416405851663262e-05,0.00040664092234120373,0,4.416405851663262e-05
TOR3A,4.415275526384347e-05,0.000717875251772681,0,4.415275526384347e-05
TMEM184B,-4.413580688085117e-05,0.0004636418059995171,0,4.413580688085117e-05
TMEM128,4.402615095622417e-05,0.0003987054214833849,0,4.402615095622417e-05
RECK,4.395183743799204e-05,0.0004288169807234495,0,4.395183743799204e-05
ETFA,-4.3825236997611065e-05,0.0004958456124959556,0,4.3825236997611065e-05
ZSCAN10,4.376557018500389e-05,0.0008390299794853024,0,4.376557018500389e-05
TRAK1,4.3315689289518015e-05,0.0003643001332905163,0,4.3315689289518015e-05
PRSS16,4.324095771697455e-05,0.0012081334438037146,0,4.324095771697455e-05
INCENP,4.3134928363373674e-05,0.0004830055755683749,0,4.3134928363373674e-05
ZNF706,4.3075758761320345e-05,0.0011397691302372866,0,4.3075758761320345e-05
VCX2,4.298744068609909e-05,0.0014787906032052757,0,4.298744068609909e-05
DHRS4,-4.289644848028767e-05,0.0007886898936953747,0,4.289644848028767e-05
EZR,4.285363157811041e-05,0.000911922742179818,0,4.285363157811041e-05
ACBD4,4.28492981061153e-05,0.000674592517626821,0,4.28492981061153e-05
ZZZ3,-4.259689317713824e-05,0.0004435883791188762,0,4.259689317713824e-05
ATP23,-4.250210007055383e-05,0.00044920782480864746,0,4.250210007055383e-05
NDC1,-4.2384656151740695e-05,0.00035794540690408625,0,4.2384656151740695e-05
GIPC1,4.238028771422809e-05,0.0013751682077469117,0,4.238028771422809e-05
BST2,-4.215862699265273e-05,0.0009723040069038542,0,4.215862699265273e-05
SDK1,-4.20660125134924e-05,0.0006635998520225134,0,4.20660125134924e-05
AFP,4.198757558209803e-05,0.0014613401702187636,0,4.198757558209803e-05
OR2L3,-4.1958074491145234e-05,0.0018555029864231651,0,4.1958074491145234e-05
MMS19,4.195273357535844e-05,0.0007072624051752651,0,4.195273357535844e-05
RACGAP1,4.1914035243014906e-05,0.0007307661607663151,0,4.1914035243014906e-05
TNFSF15,-4.185112367258244e-05,0.0009203661232008028,0,4.185112367258244e-05
H2AB3,-4.170978312576742e-05,0.0010844100129659545,0,4.170978312576742e-05
CRBN,-4.1635733868134905e-05,0.0005204195173068702,0,4.1635733868134905e-05
FASTKD1,-4.162021335816567e-05,0.0008541973649367664,0,4.162021335816567e-05
KIF27,4.15128396348743e-05,0.0002848641049844268,0,4.15128396348743e-05
PPIF,-4.133718974871578e-05,0.0012771186303207572,0,4.133718974871578e-05
PPY,-4.133431860450425e-05,0.001734672245868264,0,4.133431860450425e-05
PRAMEF13,4.1291521450482906e-05,0.0006069575015371094,0,4.1291521450482906e-05
DUSP5,4.116037306107073e-05,0.0015163919044566946,0,4.116037306107073e-05
EIF3G,-4.111921065236168e-05,0.0005992918242919053,0,4.111921065236168e-05
KLF15,4.101049411897642e-05,0.0011022141563445096,0,4.101049411897642e-05
ARHGAP30,-4.0961860237172534e-05,0.0002457526159435427,0,4.0961860237172534e-05
RPL28,4.087199092525661e-05,0.0005994811467172276,0,4.087199092525661e-05
LHX1,4.0633069575944366e-05,0.0014373332819279556,0,4.0633069575944366e-05
SBNO1,-4.0609079268067286e-05,0.00037583846633802053,0,4.0609079268067286e-05
